@ YASP %s V3.0
@ TYPE %s POSITION
@ NUMBER-BEAMS %d 1
@ MODE %s CORBIT
@ TURN-NO %d 1
@ BUNCH-ID %d -1
@ ACCELERATOR %s SPS
@ TRANSFER %s SPSRING
@ TWISS %s SPS-LHC-Q20-2021v1
@ MODEL-LINK %s 
@ SUPER-CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ USER %s SPS.USER.LHCMD4
@ CYCNUM %d 52
@ CYCTIME %d 20
@ EXTRACTION %d 0
@ P %f     25.920
@ DPP %f      -0.320
@ DPP-FORCED %f       0.000
@ DATE-CODE %d 1710091471350
@ DATE %s 10/03/24
@ TIME %s 18-24-31
@ COMMENT %s " Type = Orbit "
@ RAWDATA %s YES
@ HW-SETTINGS %s false
@ MONITOR-H-NUM %d 113
@ MONITOR-V-NUM %d 114
@ CORRECTOR-H-NUM %d 108
@ CORRECTOR-V-NUM %d 108
# MONITOR  %s micron
* NAME  PLANE  BEAM  POS  RMS  SUM  HW-STATUS STATUS STATUS-TAG
 BPCE.41801           H 1     1674.9      1276.1      2556.0  0  0  OK
 BPCE.41931           H 1     -923.1      1321.1      2604.0  0  0  OK
 BPH.42008            H 1      421.5      1871.7      2866.0  0  0  OK
 BPH.42208            H 1    -1195.4      2356.9      2622.0  0  0  OK
 BPH.42408            H 1    -2239.1      2161.5      2619.0  0  0  OK
 BPH.42608            H 1    -2114.0      3607.4      2632.0  0  0  OK
 BPH.42808            H 1      -17.7      3722.9      2617.0  0  0  OK
 BPH.43008            H 1     -510.4      1359.1      2638.0  0  0  OK
 BPH.43208            H 1     -906.5      1789.0      2606.0  0  0  OK
 BPH.43408            H 1    -1373.4      3304.9      2635.0  0  0  OK
 BPH.43608            H 1    -1121.0      4789.5      2613.0  0  0  OK
 BPH.50208            H 1    -2325.9      3075.6      2591.0  0  0  OK
 BPH.50408            H 1      -62.6      2689.2      2582.0  99  3  NO_TRIGGER
 BPH.50608            H 1    -1331.0      1653.0      2624.0  0  0  OK
 BPH.50808            H 1    -1737.4      2601.2      2625.0  0  0  OK
 BPH.51008            H 1     -759.6      4130.5      2620.0  0  0  OK
 BPH.51208            H 1     2032.4         0.0      2620.0  0  0  OK
 BPH.51408            H 1    -1081.9      2353.4      2647.0  0  0  OK
 BPCE.51604           H 1    -3326.5         0.0      2619.0  0  0  OK
 BPCE.51833           H 1     2044.3         0.0      2569.0  0  0  OK
 BPH.52008            H 1    -2180.0      1545.6      2620.0  0  0  OK
 BPH.52208            H 1    -2421.4      1907.6      2607.0  0  0  OK
 BPH.52408            H 1      792.7      4025.6      2619.0  0  0  OK
 BPH.52608            H 1      221.6      4174.5      2599.0  0  0  OK
 BPH.52808            H 1      337.2      2691.1      2621.0  0  0  OK
 BPH.53008            H 1     -446.6      1939.3      2600.0  0  0  OK
 BPH.53208            H 1    -2668.9      1445.6      2617.0  0  0  OK
 BPH.53408            H 1    -1576.0      3204.7      2596.0  0  0  OK
 BPH.53608            H 1    -1179.8      4129.8      2621.0  0  0  OK
 BPH.60208            H 1     2203.5      3576.3      2629.0  0  0  OK
 BPH.60408            H 1      201.4      2507.5      2634.0  0  0  OK
 BPH.60608            H 1    -4128.5  734564265.0      2624.0  0  0  OK
 BPH.60808            H 1    -5593.7         0.0      2623.0  0  0  OK
 BPH.61008            H 1    -2456.6         0.0      2625.0  0  0  OK
 BPH.61208            H 1    -1445.1      3773.9      2636.0  0  0  OK
 BPH.61408            H 1      207.6      2094.6      2621.0  0  0  OK
 BPH.61608            H 1      635.1      1299.8      2619.0  0  0  OK
 BPCE.61705           H 1      508.9      3376.4      2649.0  0  0  OK
 BPCE.61804           H 1     1864.0         0.0      2600.0  0  0  OK
 BPCE.61931           H 1      520.3       440.8      2596.0  0  0  OK
 BPH.62008            H 1     1931.1      1256.5      2608.0  0  0  OK
 BPH.62208            H 1    -1309.7      2080.4      2614.0  0  0  OK
 BPH.62408            H 1    -5197.7  736955373.0      2607.0  0  0  OK
